2026-08-19 17:34:00,000 [INFO] Bat dau thu thap du lieu moi 30s cho target(s): google. Ghi vao 'network_quality_data1.csv'. Nhan Ctrl+C de dung.
2026-08-19 17:34:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T17:34:00+07:00', 'target_id': 'google', 'rtt_ms': 42.75, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.667, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 42.111, 'tcp_connect_ms': 62.885, 'tls_handshake_ms': 103.483, 'ttfb_ms': 176.325, 'http_latency_ms': 512.97, 'http_status_code': 200}
2026-08-30 07:33:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:33:00+07:00', 'target_id': 'google', 'rtt_ms': 44.826, 'rtt_min_ms': 43.848, 'rtt_max_ms': 45.682, 'jitter_ms': 0.943, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 41.919, 'tcp_connect_ms': 55.907, 'tls_handshake_ms': 86.25, 'ttfb_ms': 162.661, 'http_latency_ms': 472.893, 'http_status_code': 200}
2026-08-30 07:33:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:33:30+07:00', 'target_id': 'google', 'rtt_ms': 44.627, 'rtt_min_ms': 43.987, 'rtt_max_ms': 44.894, 'jitter_ms': 0.374, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 52.811, 'tcp_connect_ms': 53.369, 'tls_handshake_ms': 73.396, 'ttfb_ms': 163.376, 'http_latency_ms': 450.789, 'http_status_code': 200}
2026-08-30 07:34:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:34:00+07:00', 'target_id': 'google', 'rtt_ms': 43.747, 'rtt_min_ms': 43.521, 'rtt_max_ms': 44.247, 'jitter_ms': 0.466, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 46.368, 'tcp_connect_ms': 52.102, 'tls_handshake_ms': 97.918, 'ttfb_ms': 184.759, 'http_latency_ms': 485.657, 'http_status_code': 200}
2026-08-30 07:34:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:34:30+07:00', 'target_id': 'google', 'rtt_ms': 43.929, 'rtt_min_ms': 43.355, 'rtt_max_ms': 44.802, 'jitter_ms': 0.81, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 41.44, 'tcp_connect_ms': 46.265, 'tls_handshake_ms': 91.685, 'ttfb_ms': 141.743, 'http_latency_ms': 458.841, 'http_status_code': 200}
2026-08-30 07:35:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:35:00+07:00', 'target_id': 'google', 'rtt_ms': 45.42, 'rtt_min_ms': 44.866, 'rtt_max_ms': 46.04, 'jitter_ms': 0.959, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 45.422, 'tcp_connect_ms': 55.191, 'tls_handshake_ms': 91.704, 'ttfb_ms': 166.529, 'http_latency_ms': 479.599, 'http_status_code': 200}
2026-08-30 07:35:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:35:30+07:00', 'target_id': 'google', 'rtt_ms': 44.276, 'rtt_min_ms': 43.491, 'rtt_max_ms': 44.903, 'jitter_ms': 0.672, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 49.208, 'tcp_connect_ms': 64.427, 'tls_handshake_ms': 94.087, 'ttfb_ms': 170.242, 'http_latency_ms': 499.367, 'http_status_code': 200}
2026-08-30 07:36:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:36:00+07:00', 'target_id': 'google', 'rtt_ms': 44.473, 'rtt_min_ms': 43.402, 'rtt_max_ms': 46.147, 'jitter_ms': 1.603, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 43.586, 'tcp_connect_ms': 59.261, 'tls_handshake_ms': 88.874, 'ttfb_ms': 170.371, 'http_latency_ms': 460.986, 'http_status_code': 200}
2026-08-30 07:36:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:36:30+07:00', 'target_id': 'google', 'rtt_ms': 43.673, 'rtt_min_ms': 42.361, 'rtt_max_ms': 44.457, 'jitter_ms': 1.407, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 45.116, 'tcp_connect_ms': 50.478, 'tls_handshake_ms': 95.812, 'ttfb_ms': 191.015, 'http_latency_ms': 512.85, 'http_status_code': 200}
2026-08-30 07:37:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:37:00+07:00', 'target_id': 'google', 'rtt_ms': 43.727, 'rtt_min_ms': 42.786, 'rtt_max_ms': 44.417, 'jitter_ms': 0.785, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 35.775, 'tcp_connect_ms': 59.304, 'tls_handshake_ms': 90.974, 'ttfb_ms': 169.999, 'http_latency_ms': 441.396, 'http_status_code': 200}
2026-08-30 07:37:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:37:30+07:00', 'target_id': 'google', 'rtt_ms': 43.2, 'rtt_min_ms': 42.245, 'rtt_max_ms': 44.474, 'jitter_ms': 1.152, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 52.067, 'tcp_connect_ms': 59.165, 'tls_handshake_ms': 88.196, 'ttfb_ms': 166.42, 'http_latency_ms': 454.715, 'http_status_code': 200}
2026-08-30 07:38:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:38:00+07:00', 'target_id': 'google', 'rtt_ms': 43.82, 'rtt_min_ms': 43.225, 'rtt_max_ms': 44.297, 'jitter_ms': 0.666, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 41.548, 'tcp_connect_ms': 63.686, 'tls_handshake_ms': 95.756, 'ttfb_ms': 174.41, 'http_latency_ms': 517.115, 'http_status_code': 200}
2026-08-30 07:38:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:38:30+07:00', 'target_id': 'google', 'rtt_ms': 43.668, 'rtt_min_ms': 42.693, 'rtt_max_ms': 44.398, 'jitter_ms': 0.764, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 45.143, 'tcp_connect_ms': 58.406, 'tls_handshake_ms': 81.602, 'ttfb_ms': 168.081, 'http_latency_ms': 497.496, 'http_status_code': 200}
2026-08-30 07:39:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:39:00+07:00', 'target_id': 'google', 'rtt_ms': 44.499, 'rtt_min_ms': 43.791, 'rtt_max_ms': 45.124, 'jitter_ms': 0.711, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 42.685, 'tcp_connect_ms': 55.439, 'tls_handshake_ms': 92.597, 'ttfb_ms': 167.907, 'http_latency_ms': 481.95, 'http_status_code': 200}
2026-08-30 07:39:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:39:30+07:00', 'target_id': 'google', 'rtt_ms': 43.593, 'rtt_min_ms': 42.831, 'rtt_max_ms': 44.455, 'jitter_ms': 0.927, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 41.695, 'tcp_connect_ms': 61.157, 'tls_handshake_ms': 90.015, 'ttfb_ms': 163.799, 'http_latency_ms': 467.497, 'http_status_code': 200}
2026-08-30 07:40:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:40:00+07:00', 'target_id': 'google', 'rtt_ms': 42.294, 'rtt_min_ms': 41.69, 'rtt_max_ms': 42.713, 'jitter_ms': 0.681, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 39.72, 'tcp_connect_ms': 53.726, 'tls_handshake_ms': 99.631, 'ttfb_ms': 177.743, 'http_latency_ms': 493.821, 'http_status_code': 200}
2026-08-30 07:40:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:40:30+07:00', 'target_id': 'google', 'rtt_ms': 42.543, 'rtt_min_ms': 42.165, 'rtt_max_ms': 42.766, 'jitter_ms': 0.365, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 36.406, 'tcp_connect_ms': 54.304, 'tls_handshake_ms': 75.496, 'ttfb_ms': 158.026, 'http_latency_ms': 464.35, 'http_status_code': 200}
2026-08-30 07:41:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:41:00+07:00', 'target_id': 'google', 'rtt_ms': 42.619, 'rtt_min_ms': 41.813, 'rtt_max_ms': 43.521, 'jitter_ms': 0.756, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 38.892, 'tcp_connect_ms': 54.928, 'tls_handshake_ms': 107.529, 'ttfb_ms': 145.514, 'http_latency_ms': 470.605, 'http_status_code': 200}
2026-08-30 07:41:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:41:30+07:00', 'target_id': 'google', 'rtt_ms': 42.631, 'rtt_min_ms': 41.643, 'rtt_max_ms': 44.114, 'jitter_ms': 1.596, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 41.909, 'tcp_connect_ms': 54.404, 'tls_handshake_ms': 87.284, 'ttfb_ms': 197.37, 'http_latency_ms': 497.218, 'http_status_code': 200}
2026-08-30 07:42:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:42:00+07:00', 'target_id': 'google', 'rtt_ms': 43.151, 'rtt_min_ms': 41.918, 'rtt_max_ms': 44.836, 'jitter_ms': 2.14, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 45.422, 'tcp_connect_ms': 64.712, 'tls_handshake_ms': 101.811, 'ttfb_ms': 139.64, 'http_latency_ms': 491.787, 'http_status_code': 200}
2026-08-30 07:42:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:42:30+07:00', 'target_id': 'google', 'rtt_ms': 41.964, 'rtt_min_ms': 41.215, 'rtt_max_ms': 42.857, 'jitter_ms': 0.827, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 35.553, 'tcp_connect_ms': 59.546, 'tls_handshake_ms': 91.587, 'ttfb_ms': 175.32, 'http_latency_ms': 500.263, 'http_status_code': 200}
2026-08-30 07:43:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:43:00+07:00', 'target_id': 'google', 'rtt_ms': 42.591, 'rtt_min_ms': 40.585, 'rtt_max_ms': 43.588, 'jitter_ms': 1.859, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 38.548, 'tcp_connect_ms': 50.976, 'tls_handshake_ms': 73.005, 'ttfb_ms': 154.512, 'http_latency_ms': 435.708, 'http_status_code': 200}
2026-08-30 07:43:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:43:30+07:00', 'target_id': 'google', 'rtt_ms': 42.527, 'rtt_min_ms': 41.666, 'rtt_max_ms': 43.244, 'jitter_ms': 1.033, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 34.794, 'tcp_connect_ms': 55.646, 'tls_handshake_ms': 84.054, 'ttfb_ms': 172.763, 'http_latency_ms': 470.926, 'http_status_code': 200}
2026-08-30 07:44:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:44:00+07:00', 'target_id': 'google', 'rtt_ms': 43.155, 'rtt_min_ms': 42.845, 'rtt_max_ms': 43.749, 'jitter_ms': 0.364, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 46.945, 'tcp_connect_ms': 64.983, 'tls_handshake_ms': 98.304, 'ttfb_ms': 153.104, 'http_latency_ms': 467.234, 'http_status_code': 200}
2026-08-30 07:44:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:44:30+07:00', 'target_id': 'google', 'rtt_ms': 44.534, 'rtt_min_ms': 43.577, 'rtt_max_ms': 45.23, 'jitter_ms': 0.982, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 37.592, 'tcp_connect_ms': 49.253, 'tls_handshake_ms': 92.266, 'ttfb_ms': 149.461, 'http_latency_ms': 459.155, 'http_status_code': 200}
2026-08-30 07:45:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:45:00+07:00', 'target_id': 'google', 'rtt_ms': 43.599, 'rtt_min_ms': 42.528, 'rtt_max_ms': 44.533, 'jitter_ms': 0.797, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 36.663, 'tcp_connect_ms': 65.892, 'tls_handshake_ms': 78.326, 'ttfb_ms': 163.631, 'http_latency_ms': 465.831, 'http_status_code': 200}
2026-08-30 07:45:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:45:30+07:00', 'target_id': 'google', 'rtt_ms': 43.872, 'rtt_min_ms': 43.047, 'rtt_max_ms': 44.396, 'jitter_ms': 0.864, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 34.154, 'tcp_connect_ms': 60.223, 'tls_handshake_ms': 80.335, 'ttfb_ms': 187.21, 'http_latency_ms': 487.2, 'http_status_code': 200}
2026-08-30 07:46:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:46:00+07:00', 'target_id': 'google', 'rtt_ms': 43.946, 'rtt_min_ms': 43.453, 'rtt_max_ms': 44.258, 'jitter_ms': 0.514, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 38.91, 'tcp_connect_ms': 58.429, 'tls_handshake_ms': 77.987, 'ttfb_ms': 157.819, 'http_latency_ms': 468.508, 'http_status_code': 200}
2026-08-30 07:46:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:46:30+07:00', 'target_id': 'google', 'rtt_ms': 44.218, 'rtt_min_ms': 43.502, 'rtt_max_ms': 45.02, 'jitter_ms': 0.866, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 41.65, 'tcp_connect_ms': 58.013, 'tls_handshake_ms': 78.454, 'ttfb_ms': 173.767, 'http_latency_ms': 478.454, 'http_status_code': 200}
2026-08-30 07:47:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:47:00+07:00', 'target_id': 'google', 'rtt_ms': 43.787, 'rtt_min_ms': 43.314, 'rtt_max_ms': 44.352, 'jitter_ms': 0.591, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 37.42, 'tcp_connect_ms': 64.202, 'tls_handshake_ms': 93.519, 'ttfb_ms': 186.33, 'http_latency_ms': 497.588, 'http_status_code': 200}
2026-08-30 07:47:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:47:30+07:00', 'target_id': 'google', 'rtt_ms': 44.135, 'rtt_min_ms': 42.97, 'rtt_max_ms': 44.938, 'jitter_ms': 1.347, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 40.382, 'tcp_connect_ms': 58.86, 'tls_handshake_ms': 77.079, 'ttfb_ms': 172.336, 'http_latency_ms': 484.383, 'http_status_code': 200}
2026-08-30 07:48:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:48:00+07:00', 'target_id': 'google', 'rtt_ms': 44.247, 'rtt_min_ms': 43.479, 'rtt_max_ms': 45.755, 'jitter_ms': 1.257, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 40.525, 'tcp_connect_ms': 51.144, 'tls_handshake_ms': 93.866, 'ttfb_ms': 138.143, 'http_latency_ms': 464.896, 'http_status_code': 200}
2026-08-30 07:48:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:48:30+07:00', 'target_id': 'google', 'rtt_ms': 44.473, 'rtt_min_ms': 44.129, 'rtt_max_ms': 44.852, 'jitter_ms': 0.415, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 39.191, 'tcp_connect_ms': 60.142, 'tls_handshake_ms': 79.824, 'ttfb_ms': 174.06, 'http_latency_ms': 479.363, 'http_status_code': 200}
2026-08-30 07:49:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:49:00+07:00', 'target_id': 'google', 'rtt_ms': 44.789, 'rtt_min_ms': 44.225, 'rtt_max_ms': 45.649, 'jitter_ms': 0.594, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 42.185, 'tcp_connect_ms': 55.428, 'tls_handshake_ms': 97.352, 'ttfb_ms': 158.261, 'http_latency_ms': 475.303, 'http_status_code': 200}
2026-08-30 07:49:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:49:30+07:00', 'target_id': 'google', 'rtt_ms': 42.965, 'rtt_min_ms': 42.065, 'rtt_max_ms': 44.728, 'jitter_ms': 1.699, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 44.422, 'tcp_connect_ms': 62.427, 'tls_handshake_ms': 90.254, 'ttfb_ms': 160.767, 'http_latency_ms': 493.225, 'http_status_code': 200}
2026-08-30 07:50:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:50:00+07:00', 'target_id': 'google', 'rtt_ms': 44.121, 'rtt_min_ms': 43.688, 'rtt_max_ms': 44.373, 'jitter_ms': 0.443, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 40.93, 'tcp_connect_ms': 56.506, 'tls_handshake_ms': 80.022, 'ttfb_ms': 176.767, 'http_latency_ms': 500.919, 'http_status_code': 200}
2026-08-30 07:50:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:50:30+07:00', 'target_id': 'google', 'rtt_ms': 43.722, 'rtt_min_ms': 43.129, 'rtt_max_ms': 44.656, 'jitter_ms': 0.943, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 40.147, 'tcp_connect_ms': 48.741, 'tls_handshake_ms': 98.192, 'ttfb_ms': 155.805, 'http_latency_ms': 483.187, 'http_status_code': 200}
2026-08-30 07:51:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:51:00+07:00', 'target_id': 'google', 'rtt_ms': 45.247, 'rtt_min_ms': 44.753, 'rtt_max_ms': 45.832, 'jitter_ms': 0.48, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 40.64, 'tcp_connect_ms': 67.328, 'tls_handshake_ms': 94.059, 'ttfb_ms': 156.878, 'http_latency_ms': 479.431, 'http_status_code': 200}
2026-08-30 07:51:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:51:30+07:00', 'target_id': 'google', 'rtt_ms': 44.454, 'rtt_min_ms': 43.279, 'rtt_max_ms': 45.541, 'jitter_ms': 0.96, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 48.894, 'tcp_connect_ms': 53.48, 'tls_handshake_ms': 82.902, 'ttfb_ms': 151.714, 'http_latency_ms': 454.264, 'http_status_code': 200}
2026-08-30 07:52:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:52:00+07:00', 'target_id': 'google', 'rtt_ms': 43.202, 'rtt_min_ms': 42.018, 'rtt_max_ms': 44.486, 'jitter_ms': 1.34, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 44.769, 'tcp_connect_ms': 58.037, 'tls_handshake_ms': 91.573, 'ttfb_ms': 155.825, 'http_latency_ms': 488.306, 'http_status_code': 200}
2026-08-30 07:52:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:52:30+07:00', 'target_id': 'google', 'rtt_ms': 43.688, 'rtt_min_ms': 42.695, 'rtt_max_ms': 44.865, 'jitter_ms': 0.858, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 36.234, 'tcp_connect_ms': 58.861, 'tls_handshake_ms': 94.102, 'ttfb_ms': 178.381, 'http_latency_ms': 489.052, 'http_status_code': 200}
2026-08-30 07:53:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:53:00+07:00', 'target_id': 'google', 'rtt_ms': 42.677, 'rtt_min_ms': 40.57, 'rtt_max_ms': 44.385, 'jitter_ms': 2.772, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 39.346, 'tcp_connect_ms': 67.88, 'tls_handshake_ms': 101.321, 'ttfb_ms': 151.391, 'http_latency_ms': 495.331, 'http_status_code': 200}
2026-08-30 07:53:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:53:30+07:00', 'target_id': 'google', 'rtt_ms': 43.737, 'rtt_min_ms': 43.274, 'rtt_max_ms': 44.765, 'jitter_ms': 0.573, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 30.078, 'tcp_connect_ms': 56.054, 'tls_handshake_ms': 98.27, 'ttfb_ms': 171.573, 'http_latency_ms': 499.896, 'http_status_code': 200}
2026-08-30 07:54:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:54:00+07:00', 'target_id': 'google', 'rtt_ms': 43.065, 'rtt_min_ms': 41.793, 'rtt_max_ms': 44.569, 'jitter_ms': 1.372, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 40.296, 'tcp_connect_ms': 50.787, 'tls_handshake_ms': 96.64, 'ttfb_ms': 150.587, 'http_latency_ms': 475.208, 'http_status_code': 200}
2026-08-30 07:54:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:54:30+07:00', 'target_id': 'google', 'rtt_ms': 42.261, 'rtt_min_ms': 41.435, 'rtt_max_ms': 43.093, 'jitter_ms': 0.838, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 56.641, 'tcp_connect_ms': 58.707, 'tls_handshake_ms': 81.744, 'ttfb_ms': 152.385, 'http_latency_ms': 482.922, 'http_status_code': 200}
2026-08-30 07:55:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:55:00+07:00', 'target_id': 'google', 'rtt_ms': 43.086, 'rtt_min_ms': 42.484, 'rtt_max_ms': 43.893, 'jitter_ms': 0.638, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 30.874, 'tcp_connect_ms': 56.151, 'tls_handshake_ms': 100.704, 'ttfb_ms': 167.637, 'http_latency_ms': 496.577, 'http_status_code': 200}
2026-08-30 07:55:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:55:30+07:00', 'target_id': 'google', 'rtt_ms': 43.672, 'rtt_min_ms': 42.481, 'rtt_max_ms': 44.241, 'jitter_ms': 0.662, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 43.703, 'tcp_connect_ms': 63.434, 'tls_handshake_ms': 69.448, 'ttfb_ms': 144.978, 'http_latency_ms': 446.638, 'http_status_code': 200}
2026-08-30 07:56:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:56:00+07:00', 'target_id': 'google', 'rtt_ms': 44.281, 'rtt_min_ms': 43.361, 'rtt_max_ms': 45.18, 'jitter_ms': 1.034, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 38.771, 'tcp_connect_ms': 47.391, 'tls_handshake_ms': 83.43, 'ttfb_ms': 143.649, 'http_latency_ms': 418.827, 'http_status_code': 200}
2026-08-30 07:56:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:56:30+07:00', 'target_id': 'google', 'rtt_ms': 44.26, 'rtt_min_ms': 43.888, 'rtt_max_ms': 44.781, 'jitter_ms': 0.297, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 45.733, 'tcp_connect_ms': 61.825, 'tls_handshake_ms': 94.742, 'ttfb_ms': 159.517, 'http_latency_ms': 492.871, 'http_status_code': 200}
2026-08-30 07:57:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:57:00+07:00', 'target_id': 'google', 'rtt_ms': 44.956, 'rtt_min_ms': 44.153, 'rtt_max_ms': 45.53, 'jitter_ms': 0.459, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 45.972, 'tcp_connect_ms': 50.272, 'tls_handshake_ms': 82.857, 'ttfb_ms': 161.989, 'http_latency_ms': 449.881, 'http_status_code': 200}
2026-08-30 07:57:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:57:30+07:00', 'target_id': 'google', 'rtt_ms': 43.709, 'rtt_min_ms': 41.674, 'rtt_max_ms': 44.88, 'jitter_ms': 1.895, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 46.716, 'tcp_connect_ms': 66.12, 'tls_handshake_ms': 93.519, 'ttfb_ms': 162.95, 'http_latency_ms': 480.896, 'http_status_code': 200}
2026-08-30 07:58:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:58:00+07:00', 'target_id': 'google', 'rtt_ms': 43.367, 'rtt_min_ms': 41.277, 'rtt_max_ms': 45.598, 'jitter_ms': 3.102, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 50.177, 'tcp_connect_ms': 47.167, 'tls_handshake_ms': 84.495, 'ttfb_ms': 152.996, 'http_latency_ms': 458.066, 'http_status_code': 200}
2026-08-30 07:58:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:58:30+07:00', 'target_id': 'google', 'rtt_ms': 44.773, 'rtt_min_ms': 44.149, 'rtt_max_ms': 45.652, 'jitter_ms': 0.773, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 42.318, 'tcp_connect_ms': 59.027, 'tls_handshake_ms': 99.951, 'ttfb_ms': 167.099, 'http_latency_ms': 502.302, 'http_status_code': 200}
2026-08-30 07:59:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:59:00+07:00', 'target_id': 'google', 'rtt_ms': 44.683, 'rtt_min_ms': 43.587, 'rtt_max_ms': 45.952, 'jitter_ms': 1.683, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 35.368, 'tcp_connect_ms': 51.572, 'tls_handshake_ms': 83.198, 'ttfb_ms': 135.021, 'http_latency_ms': 427.983, 'http_status_code': 200}
2026-08-30 07:59:30,000 [INFO] Da ghi: {'timestamp': '2026-08-30T07:59:30+07:00', 'target_id': 'google', 'rtt_ms': 44.867, 'rtt_min_ms': 44.505, 'rtt_max_ms': 45.603, 'jitter_ms': 0.816, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 47.509, 'tcp_connect_ms': 57.561, 'tls_handshake_ms': 94.757, 'ttfb_ms': 149.607, 'http_latency_ms': 455.235, 'http_status_code': 200}
2026-08-30 08:00:00,000 [INFO] Da ghi: {'timestamp': '2026-08-30T08:00:00+07:00', 'target_id': 'google', 'rtt_ms': 44.967, 'rtt_min_ms': 44.434, 'rtt_max_ms': 45.585, 'jitter_ms': 0.762, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 40.731, 'tcp_connect_ms': 57.762, 'tls_handshake_ms': 104.177, 'ttfb_ms': 152.712, 'http_latency_ms': 455.841, 'http_status_code': 200}
